input_cif,action_prompt,output_cif
mp-770898.cif,Rotate all surrounding atoms within 3.326849939417002 of the center atom at index 5 by 276.8658878698405 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-770898_processed.cif
mp-770995.cif,Rotate all surrounding atoms within 3.2159205845857963 of the center atom at index 23 by 60.08318411495539 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-770995_processed.cif
mp-771674.cif,Rotate all surrounding atoms within 1.7023729852706713 of the center atom at index 26 by 111.6921606234344 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-771674_processed.cif
mp-772172.cif,Rotate all surrounding atoms within 3.005035196390377 of the center atom at index 4 by 255.9494707336242 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-772172_processed.cif
mp-772550.cif,Rotate all surrounding atoms within 2.3167106523866208 of the center atom at index 0 by 117.1472242616089 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-772550_processed.cif
mp-772610.cif,Rotate all surrounding atoms within 2.522998035608908 of the center atom at index 32 by 84.67339566800209 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-772610_processed.cif
mp-772749.cif,Rotate all surrounding atoms within 1.976400515751623 of the center atom at index 0 by 287.1923065356017 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-772749_processed.cif
mp-772763.cif,Rotate all surrounding atoms within 3.4578175944325986 of the center atom at index 1 by 259.708711460004 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-772763_processed.cif
mp-772999.cif,Rotate all surrounding atoms within 3.223659649958247 of the center atom at index 13 by 309.583535471041 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-772999_processed.cif
mp-773070.cif,Rotate all surrounding atoms within 2.295745467670852 of the center atom at index 30 by 300.53755686294755 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-773070_processed.cif
mp-774146.cif,Rotate all surrounding atoms within 3.780014289063465 of the center atom at index 7 by 69.011815362835 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-774146_processed.cif
mp-774370.cif,Rotate all surrounding atoms within 2.5657486940218694 of the center atom at index 22 by 237.94990327426711 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-774370_processed.cif
mp-774459.cif,Rotate all surrounding atoms within 3.70772007872964 of the center atom at index 20 by 257.02252865332923 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-774459_processed.cif
mp-774822.cif,Rotate all surrounding atoms within 2.526176042845216 of the center atom at index 8 by 264.2400141741714 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-774822_processed.cif
mp-774929.cif,Rotate all surrounding atoms within 3.7857707372108167 of the center atom at index 43 by 287.88077275660237 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-774929_processed.cif
mp-774940.cif,Rotate all surrounding atoms within 2.294096027949468 of the center atom at index 33 by 156.60599631679506 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-774940_processed.cif
mp-775126.cif,Rotate all surrounding atoms within 2.3685778313655894 of the center atom at index 32 by 122.35488243311259 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-775126_processed.cif
mp-775216.cif,Rotate all surrounding atoms within 1.951283563429113 of the center atom at index 4 by 267.70117975237406 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-775216_processed.cif
mp-775224.cif,Rotate all surrounding atoms within 2.3117279088315543 of the center atom at index 24 by 278.687113466428 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-775224_processed.cif
mp-775268.cif,Rotate all surrounding atoms within 2.2525150652708317 of the center atom at index 45 by 88.16478754808705 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-775268_processed.cif
mp-775340.cif,Rotate all surrounding atoms within 1.8391876147639215 of the center atom at index 27 by 86.13661949018837 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-775340_processed.cif
mp-775989.cif,Rotate all surrounding atoms within 1.9258547954730507 of the center atom at index 15 by 157.14959209642763 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-775989_processed.cif
mp-776097.cif,Rotate all surrounding atoms within 3.1187483997811727 of the center atom at index 7 by 208.53194790574258 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-776097_processed.cif
mp-776529.cif,Rotate all surrounding atoms within 2.6709346359613733 of the center atom at index 0 by 216.9444890121859 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-776529_processed.cif
mp-7767.cif,Rotate all surrounding atoms within 2.603811722670233 of the center atom at index 5 by 135.35287126617277 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-7767_processed.cif
mp-776873.cif,Rotate all surrounding atoms within 3.107932377576046 of the center atom at index 35 by 276.18400197968975 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-776873_processed.cif
mp-777288.cif,Rotate all surrounding atoms within 3.877344167241429 of the center atom at index 30 by 159.4204164434487 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-777288_processed.cif
mp-777458.cif,Rotate all surrounding atoms within 2.9643053876121996 of the center atom at index 31 by 207.65370041101406 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-777458_processed.cif
mp-777764.cif,Rotate all surrounding atoms within 1.8691676202595762 of the center atom at index 7 by 179.27665334832136 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-777764_processed.cif
mp-778141.cif,Rotate all surrounding atoms within 2.44975499128848 of the center atom at index 14 by 125.00340893739033 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-778141_processed.cif
mp-778158.cif,Rotate all surrounding atoms within 2.1880687735662856 of the center atom at index 4 by 118.16289526331609 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-778158_processed.cif
mp-778252.cif,Rotate all surrounding atoms within 1.7246475611471768 of the center atom at index 12 by 57.19568221136485 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-778252_processed.cif
mp-778260.cif,Rotate all surrounding atoms within 2.930738023716064 of the center atom at index 23 by 306.05210133418205 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-778260_processed.cif
mp-779095.cif,Rotate all surrounding atoms within 2.601920988078556 of the center atom at index 8 by 214.12288886894115 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-779095_processed.cif
mp-779789.cif,Rotate all surrounding atoms within 2.393441379369998 of the center atom at index 3 by 217.57339621183633 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-779789_processed.cif
mp-780121.cif,Rotate all surrounding atoms within 3.7652667120069525 of the center atom at index 13 by 248.22725661047087 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-780121_processed.cif
mp-780175.cif,Rotate all surrounding atoms within 3.658768973414352 of the center atom at index 13 by 177.06447239272134 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-780175_processed.cif
mp-780392.cif,Rotate all surrounding atoms within 1.9269071161351015 of the center atom at index 29 by 187.74357431194332 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-780392_processed.cif
mp-780797.cif,Rotate all surrounding atoms within 2.2832753524098095 of the center atom at index 4 by 45.80424961552427 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-780797_processed.cif
mp-782009.cif,Rotate all surrounding atoms within 3.418485855491169 of the center atom at index 93 by 48.20490108457663 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-782009_processed.cif
mp-7926.cif,Rotate all surrounding atoms within 3.8312113108469776 of the center atom at index 9 by 196.54316900173296 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-7926_processed.cif
mp-803628.cif,Rotate all surrounding atoms within 3.1960329708922237 of the center atom at index 10 by 268.27052381435914 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-803628_processed.cif
mp-8058.cif,Rotate all surrounding atoms within 2.6073526603454815 of the center atom at index 1 by 280.22174571873353 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-8058_processed.cif
mp-807001.cif,Rotate all surrounding atoms within 3.0462064706959957 of the center atom at index 2 by 93.33218540470949 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-807001_processed.cif
