input_cif,action_prompt,output_cif
mp-772999.cif,Rotate all surrounding atoms within 3.713864539921043 angstrom of the center atom at index 1 by 239.47239702413185 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-772999_processed.cif
mp-773070.cif,Rotate all surrounding atoms within 3.127149740465394 angstrom of the center atom at index 7 by 111.31669287414957 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-773070_processed.cif
mp-774146.cif,Rotate all surrounding atoms within 3.7913911336105155 angstrom of the center atom at index 5 by 277.8139417158919 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-774146_processed.cif
mp-774370.cif,Rotate all surrounding atoms within 3.6633662839058205 angstrom of the center atom at index 22 by 262.7052973962943 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-774370_processed.cif
mp-774459.cif,Rotate all surrounding atoms within 2.5410021057804624 angstrom of the center atom at index 23 by 189.17709932803857 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-774459_processed.cif
mp-774822.cif,Rotate all surrounding atoms within 3.276861209775994 angstrom of the center atom at index 12 by 230.8809580574544 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-774822_processed.cif
mp-774929.cif,Rotate all surrounding atoms within 3.9596001706077564 angstrom of the center atom at index 55 by 231.80865937650282 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-774929_processed.cif
mp-774940.cif,Rotate all surrounding atoms within 3.9708577401869776 angstrom of the center atom at index 16 by 77.489412856697 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-774940_processed.cif
mp-775126.cif,Rotate all surrounding atoms within 3.038431140952598 angstrom of the center atom at index 16 by 164.787635278729 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-775126_processed.cif
mp-775216.cif,Rotate all surrounding atoms within 3.3314998101488236 angstrom of the center atom at index 25 by 129.18820240927312 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-775216_processed.cif
mp-775224.cif,Rotate all surrounding atoms within 3.2375304102016087 angstrom of the center atom at index 30 by 264.57537878322165 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-775224_processed.cif
mp-775268.cif,Rotate all surrounding atoms within 3.7294195670756642 angstrom of the center atom at index 16 by 193.78743732112852 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-775268_processed.cif
mp-775340.cif,Rotate all surrounding atoms within 1.6536594323336886 angstrom of the center atom at index 25 by 260.1185687554308 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-775340_processed.cif
mp-775989.cif,Rotate all surrounding atoms within 3.853614352491183 angstrom of the center atom at index 15 by 121.12585074248128 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-775989_processed.cif
mp-776097.cif,Rotate all surrounding atoms within 2.7271354270159094 angstrom of the center atom at index 0 by 159.8120302044697 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-776097_processed.cif
mp-776529.cif,Rotate all surrounding atoms within 2.8316256877917496 angstrom of the center atom at index 24 by 168.13643843440173 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-776529_processed.cif
mp-7767.cif,Rotate all surrounding atoms within 3.0388569714349725 angstrom of the center atom at index 6 by 273.84123148136644 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-7767_processed.cif
mp-776873.cif,Rotate all surrounding atoms within 3.0846529042539235 angstrom of the center atom at index 17 by 48.039388100282146 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-776873_processed.cif
mp-777288.cif,Rotate all surrounding atoms within 3.84606673181631 angstrom of the center atom at index 24 by 204.90411892436353 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-777288_processed.cif
mp-777458.cif,Rotate all surrounding atoms within 2.233167359746812 angstrom of the center atom at index 23 by 279.14925949543135 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-777458_processed.cif
mp-777764.cif,Rotate all surrounding atoms within 3.862675078602096 angstrom of the center atom at index 30 by 186.7566220045299 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-777764_processed.cif
mp-778141.cif,Rotate all surrounding atoms within 3.530829780130671 angstrom of the center atom at index 3 by 148.34559131771985 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-778141_processed.cif
mp-778158.cif,Rotate all surrounding atoms within 3.01798992028467 angstrom of the center atom at index 1 by 160.17372797517294 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-778158_processed.cif
mp-778252.cif,Rotate all surrounding atoms within 2.7697853737296665 angstrom of the center atom at index 32 by 220.3649444709149 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-778252_processed.cif
mp-778260.cif,Rotate all surrounding atoms within 2.206500270651312 angstrom of the center atom at index 19 by 134.85058968629312 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-778260_processed.cif
mp-779095.cif,Rotate all surrounding atoms within 3.2800186105016165 angstrom of the center atom at index 6 by 263.65496494856734 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-779095_processed.cif
mp-779789.cif,Rotate all surrounding atoms within 2.908807213192391 angstrom of the center atom at index 36 by 121.84396558780702 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-779789_processed.cif
mp-780121.cif,Rotate all surrounding atoms within 2.121165717298667 angstrom of the center atom at index 5 by 173.79736993715628 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-780121_processed.cif
mp-780175.cif,Rotate all surrounding atoms within 3.018873000877364 angstrom of the center atom at index 41 by 193.59788709618425 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-780175_processed.cif
mp-780392.cif,Rotate all surrounding atoms within 1.7535951872759308 angstrom of the center atom at index 26 by 308.80259469196426 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-780392_processed.cif
mp-780797.cif,Rotate all surrounding atoms within 3.091513515545899 angstrom of the center atom at index 3 by 53.67944156462496 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-780797_processed.cif
mp-782009.cif,Rotate all surrounding atoms within 3.5214169290518127 angstrom of the center atom at index 1 by 211.35737267525948 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-782009_processed.cif
mp-7926.cif,Rotate all surrounding atoms within 3.5723688279889174 angstrom of the center atom at index 8 by 93.07185701752265 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-7926_processed.cif
mp-803628.cif,Rotate all surrounding atoms within 3.6448973058196676 angstrom of the center atom at index 26 by 117.04128876118355 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-803628_processed.cif
mp-8058.cif,Rotate all surrounding atoms within 3.5717951234561593 angstrom of the center atom at index 2 by 131.42341522040908 degree around the axis [0. 1. 0.] in the cif file. The rotation should following the right-hand rule.,mp-8058_processed.cif
mp-807001.cif,Rotate all surrounding atoms within 2.7686468101286787 angstrom of the center atom at index 30 by 97.18380557608342 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-807001_processed.cif
mp-818638.cif,Rotate all surrounding atoms within 1.3583885420597817 angstrom of the center atom at index 7 by 156.87360751185284 degree around the axis [0. 0. 1.] in the cif file. The rotation should following the right-hand rule.,mp-818638_processed.cif
mp-850260.cif,Rotate all surrounding atoms within 2.763647953268139 angstrom of the center atom at index 40 by 215.52256340077233 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-850260_processed.cif
mp-850784.cif,Rotate all surrounding atoms within 3.4526560403569455 angstrom of the center atom at index 32 by 87.31972615101358 degree around the axis [1. 0. 0.] in the cif file. The rotation should following the right-hand rule.,mp-850784_processed.cif
mp-850942.cif,Rotate all surrounding atoms within 2.6519619796801335 angstrom of the center atom at index 18 by 203.04935174107175 degree around the axis [ 0. -1.  0.] in the cif file. The rotation should following the right-hand rule.,mp-850942_processed.cif
mp-861324.cif,Rotate all surrounding atoms within 2.832846211444108 angstrom of the center atom at index 39 by 59.51095552949511 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-861324_processed.cif
mp-861689.cif,Rotate all surrounding atoms within 2.732449269884115 angstrom of the center atom at index 36 by 191.4128413669761 degree around the axis [ 0.  0. -1.] in the cif file. The rotation should following the right-hand rule.,mp-861689_processed.cif
mp-863022.cif,Rotate all surrounding atoms within 3.1084692499458453 angstrom of the center atom at index 7 by 157.27203637629094 degree around the axis [-1.  0.  0.] in the cif file. The rotation should following the right-hand rule.,mp-863022_processed.cif
